State,District,Market,Commodity,Variety,Grade,Arrival Date,Min Price,Max Price,Modal Price,Modal Price (Rs/kg)
Kerala,Palakad,Koduvayoor,Cabbage,Other,FAQ,19/05/2025,"1,400","1,900","1,700",17.00
Kerala,Palakad,Koduvayoor,Cauliflower,Other,FAQ,19/05/2025,"3,000","3,400","3,200",32.00
Kerala,Palakad,Koduvayoor,Coconut,Big,FAQ,19/05/2025,"6,000","6,400","6,200",62.00
Kerala,Palakad,Koduvayoor,Cowpea(Veg),Other,FAQ,19/05/2025,"2,300","2,700","2,500",25.00
Kerala,Palakad,Koduvayoor,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,400","1,900","1,700",17.00
Kerala,Palakad,Koduvayoor,Pineapple,Other,Medium,19/05/2025,"3,800","4,200","4,000",40.00
Kerala,Pathanamthitta,Mezhuveli VFPCK,Ginger(Green),Green Ginger,FAQ,19/05/2025,"10,000","12,000","11,000",110.00
Kerala,Thirssur,Irinjalakkuda,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"3,600","3,600","3,600",36.00
Kerala,Thirssur,Thrissur,Beetroot,Beetroot,FAQ,19/05/2025,"2,500","2,500","2,500",25.00
Kerala,Thirssur,Thrissur,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"4,000","4,000","4,000",40.00
Kerala,Thirssur,Thrissur,Cluster beans,Cluster Beans,FAQ,19/05/2025,"7,000","7,000","7,000",70.00
Kerala,Thirssur,Thrissur,Drumstick,Drumstick,FAQ,19/05/2025,"6,500","6,500","6,500",65.00
Kerala,Thirssur,Thrissur,Green Chilli,Green Chilly,FAQ,19/05/2025,"3,500","3,500","3,500",35.00
Kerala,Thirssur,Thrissur,Little gourd (Kundru),Other,FAQ,19/05/2025,"3,500","3,500","3,500",35.00
Kerala,Thirssur,Thrissur,Pineapple,Pine Apple,Medium,19/05/2025,"2,800","2,800","2,800",28.00
Kerala,Thirssur,Thrissur,Potato,Potato,FAQ,19/05/2025,"3,000","3,000","3,000",30.00
Kerala,Thirssur,Thrissur,Tapioca,Tapioca,FAQ,19/05/2025,"2,600","2,800","2,700",27.00
Kerala,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,19/05/2025,"6,000","6,500","6,000",60.00
Kerala,Thiruvananthapuram,Parassala,Banana,Rasakathai,Medium,19/05/2025,"6,000","6,500","6,000",60.00
Kerala,Thiruvananthapuram,Parassala,Beetroot,Beetroot,FAQ,19/05/2025,"2,800","3,000","2,800",28.00
Kerala,Thiruvananthapuram,Parassala,Cluster beans,Cluster Beans,FAQ,19/05/2025,"3,800","4,000","3,800",38.00
Kerala,Thiruvananthapuram,Parassala,Pumpkin,Pumpkin,FAQ,19/05/2025,"2,000","2,200","2,000",20.00
Kerala,Thiruvananthapuram,Parassala,Snakeguard,Snakeguard,FAQ,19/05/2025,"2,000","2,500","2,000",20.00
Madhya Pradesh,Morena,Sabalgarh(F&V;),Karbuja(Musk Melon),Karbhuja,Medium,19/05/2025,500,600,550,5.50
Madhya Pradesh,Morena,Sabalgarh(F&V;),Onion,Onion,Non-FAQ,19/05/2025,550,700,600,6.00
Nagaland,Kohima,Kohima,Pumpkin,Other,FAQ,19/05/2025,"4,000","4,200","4,100",41.00
Odisha,Balasore,Jaleswar,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,200","1,600","1,400",14.00
Odisha,Balasore,Jaleswar,Ginger(Dry),Other,FAQ,19/05/2025,"3,800","4,200","4,000",40.00
Odisha,Balasore,Nilagiri,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"2,400","2,500","2,450",24.50
Odisha,Balasore,Nilagiri,Tomato,Other,Non-FAQ,19/05/2025,"1,200","1,300","1,250",12.50
Odisha,Bargarh,Attabira,Brinjal,Other,FAQ,19/05/2025,"2,500","3,000","2,500",25.00
Odisha,Boudh,Boudh,Bitter gourd,Other,FAQ,19/05/2025,"2,500","3,200","3,000",30.00
Odisha,Boudh,Boudh,Brinjal,Other,FAQ,19/05/2025,"2,800","3,200","3,000",30.00
Odisha,Boudh,Boudh,Cabbage,Other,FAQ,19/05/2025,"2,500","3,500","3,000",30.00
Odisha,Boudh,Boudh,Cauliflower,Other,FAQ,19/05/2025,"2,500","3,200","3,000",30.00
Odisha,Boudh,Boudh,Onion,Other,FAQ,19/05/2025,"1,500","2,500","2,000",20.00
Odisha,Boudh,Khunthabandha,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"6,500","7,500","7,000",70.00
Odisha,Boudh,Khunthabandha,Onion,Other,FAQ,19/05/2025,"1,200","1,800","1,500",15.00
Odisha,Boudh,Khunthabandha,Tomato,Other,Non-FAQ,19/05/2025,"1,000","1,500","1,200",12.00
Odisha,Dhenkanal,Hindol,Brinjal,Brinjal,FAQ,19/05/2025,"2,000","3,000","2,500",25.00
Odisha,Dhenkanal,Hindol,Drumstick,Drumstick,FAQ,19/05/2025,"5,700","6,000","5,800",58.00
Odisha,Dhenkanal,Hindol,Potato,Potato,Non-FAQ,19/05/2025,"1,700","2,000","1,800",18.00
Odisha,Dhenkanal,Kamakhyanagar,Cabbage,Cabbage,FAQ,19/05/2025,"1,900","2,100","2,000",20.00
Odisha,Dhenkanal,Kamakhyanagar,Potato,Potato,Non-FAQ,19/05/2025,"1,900","2,100","2,000",20.00
Odisha,Dhenkanal,Kamakhyanagar,Tomato,Tomato,Non-FAQ,19/05/2025,"1,900","2,100","2,000",20.00
Odisha,Ganjam,Bhanjanagar,Colacasia,Colacasia,FAQ,19/05/2025,"2,000","2,200","2,100",21.00
Odisha,Ganjam,Bhanjanagar,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"2,600","2,800","2,700",27.00
Odisha,Kendrapara,Kendrapara,Brinjal,Brinjal,FAQ,19/05/2025,"3,000","4,000","3,500",35.00
Odisha,Mayurbhanja,Karanjia,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"3,500","3,800","3,800",38.00
Odisha,Mayurbhanja,Karanjia,Paddy(Dhan)(Common),Other,FAQ,19/05/2025,"2,300","2,300","2,300",23.00
Odisha,Nayagarh,Bahadajholla,Brinjal,Other,FAQ,19/05/2025,"2,350","2,500","2,475",24.75
Odisha,Rayagada,Gunpur,Cashewnuts,Other,FAQ,19/05/2025,"11,000","13,000","12,000",120.00
Odisha,Rayagada,Gunpur,Tomato,Other,FAQ,19/05/2025,"2,100","3,150","2,560",25.60
Odisha,Rayagada,Rayagada(Muniguda),Water Melon,Other,Small,19/05/2025,"2,000","3,000","2,500",25.00
Odisha,Sundergarh,Sargipali,Brinjal,Other,FAQ,19/05/2025,"3,000","3,500","3,200",32.00
Punjab,Amritsar,Rayya,Onion,Red,Non-FAQ,19/05/2025,"1,600","1,600","1,600",16.00
Punjab,Amritsar,Rayya,Raddish,Other,FAQ,19/05/2025,500,500,500,5.00
Punjab,Fazilka,Fazilka,Brinjal,Other,FAQ,19/05/2025,800,"1,000",900,9.00
Punjab,Fazilka,Fazilka,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,500,700,600,6.00
Punjab,Fazilka,Fazilka,Karbuja(Musk Melon),Karbhuja,Medium,19/05/2025,"1,000","2,000","1,500",15.00
Punjab,Fazilka,Fazilka,Potato,Other,FAQ,19/05/2025,500,"1,000",800,8.00
Punjab,Fazilka,Fazilka,Tomato,Other,FAQ,19/05/2025,800,"1,200","1,000",10.00
Punjab,Hoshiarpur,Garh Shankar,Cabbage,Cabbage,FAQ,19/05/2025,400,600,500,5.00
Punjab,Hoshiarpur,Garh Shankar,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,600,"1,000",700,7.00
Punjab,Hoshiarpur,Garh Shankar,Green Chilli,Green Chilly,FAQ,19/05/2025,"1,000","1,500","1,200",12.00
Punjab,Hoshiarpur,Garh Shankar,Mango,Other,Medium,19/05/2025,"4,000","6,000","4,500",45.00
Punjab,Hoshiarpur,Garh Shankar,Potato,Other,Non-FAQ,19/05/2025,600,"1,000",800,8.00
Punjab,Hoshiarpur,Garh Shankar,Water Melon,Other,Medium,19/05/2025,700,"1,000",800,8.00
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Onion,Other,FAQ,19/05/2025,"1,000","1,300","1,200",12.00
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Tomato,Other,FAQ,19/05/2025,800,"1,200","1,000",10.00
Punjab,Hoshiarpur,Mukerian(Talwara),Cauliflower,Cauliflower,FAQ,19/05/2025,"4,000","5,000","4,500",45.00
Punjab,Hoshiarpur,Mukerian(Talwara),Onion,Onion,FAQ,19/05/2025,"1,600","2,000","1,800",18.00
Punjab,Hoshiarpur,Mukerian(Talwara),Raddish,Raddish,FAQ,19/05/2025,"2,000","3,000","2,500",25.00
Punjab,Hoshiarpur,Mukerian(Talwara),Round gourd,Round gourd,FAQ,19/05/2025,"1,200","2,000","1,600",16.00
Punjab,Hoshiarpur,Tanda Urmur,Apple,Other,Medium,19/05/2025,"12,000","14,000","13,000",130.00
Punjab,Hoshiarpur,Tanda Urmur,Capsicum,Other,FAQ,19/05/2025,"2,000","2,500","2,200",22.00
Punjab,Hoshiarpur,Tanda Urmur,Cauliflower,Other,FAQ,19/05/2025,"3,000","4,000","3,500",35.00
Punjab,Hoshiarpur,Tanda Urmur,Onion,Other,FAQ,19/05/2025,"1,500","2,000","1,800",18.00
Punjab,Hoshiarpur,Tanda Urmur,Papaya,Other,Medium,19/05/2025,"3,500","4,000","3,800",38.00
Punjab,Hoshiarpur,Tanda Urmur,Potato,Other,FAQ,19/05/2025,"1,100","1,300","1,200",12.00
Punjab,Jalandhar,Nakodar,Cucumbar(Kheera),Other,FAQ,19/05/2025,400,500,450,4.50
Punjab,Ludhiana,Doraha,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"2,500","2,500","2,500",25.00
Punjab,Ludhiana,Doraha,Potato,Other,Non-FAQ,19/05/2025,600,800,700,7.00
Punjab,Ludhiana,Doraha,Tomato,Other,Non-FAQ,19/05/2025,900,"1,600","1,400",14.00
Punjab,Ludhiana,Khanna,Brinjal,Other,FAQ,19/05/2025,500,"1,000",700,7.00
Punjab,Ludhiana,Khanna,Cabbage,Other,FAQ,19/05/2025,300,500,400,4.00
Punjab,Ludhiana,Khanna,Cucumbar(Kheera),Other,FAQ,19/05/2025,400,"1,500",800,8.00
Punjab,Ludhiana,Khanna,Green Chilli,Other,FAQ,19/05/2025,700,"1,200",800,8.00
Punjab,Ludhiana,Khanna,Papaya,Other,Medium,19/05/2025,"1,000","2,000","1,500",15.00
Punjab,Ludhiana,Sahnewal,Brinjal,Brinjal,FAQ,19/05/2025,"1,600","1,600","1,600",16.00
Punjab,Ludhiana,Sahnewal,Tinda,Tinda,FAQ,19/05/2025,"2,200","2,200","2,200",22.00
Punjab,Ludhiana,Sahnewal,Tomato,Tomato,FAQ,19/05/2025,"1,000","1,000","1,000",10.00
Punjab,Ludhiana,Kot ise Khan,Squash(Chappal Kadoo),Other,FAQ,19/05/2025,800,"1,000",900,9.00
Punjab,Moga,Nihal Singh Wala,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,800,"1,000",900,9.00
Punjab,Moga,Nihal Singh Wala,Water Melon,Other,Medium,19/05/2025,"1,000","1,300","1,200",12.00
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Cucumbar(Kheera),Other,FAQ,19/05/2025,800,"1,000",870,8.70
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Onion,Other,FAQ,19/05/2025,"1,200","1,400","1,300",13.00
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Potato,Other,FAQ,19/05/2025,500,600,550,5.50
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Pumpkin,Other,FAQ,19/05/2025,500,600,550,5.50
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Tinda,Other,FAQ,19/05/2025,"3,700","4,000","3,800",38.00
Punjab,Pathankot,Pathankot,Beetroot,Beetroot,FAQ,19/05/2025,"1,500","1,700","1,700",17.00
Punjab,Pathankot,Pathankot,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"1,800","2,000","2,000",20.00
Punjab,Pathankot,Pathankot,Carrot,Carrot,FAQ,19/05/2025,"1,300","1,500","1,500",15.00
Punjab,Pathankot,Pathankot,Mint(Pudina),Mint(Pudina),FAQ,19/05/2025,"2,800","3,000","3,000",30.00
Punjab,Pathankot,Pathankot,Papaya,Other,Medium,19/05/2025,"2,400","2,600","2,600",26.00
Punjab,Pathankot,Pathankot,Tomato,Tomato,Non-FAQ,19/05/2025,600,800,800,8.00
Punjab,Ropar (Rupnagar),Morinda,Tinda,Tinda,FAQ,19/05/2025,"2,500","3,000","2,700",27.00
Punjab,Sangrur,Ahmedgarh,Banana,Other,Medium,19/05/2025,"2,500","2,600","2,500",25.00
Punjab,Sangrur,Ahmedgarh,Onion,Other,FAQ,19/05/2025,"1,400","1,500","1,500",15.00
Punjab,Tarntaran,Patti,Ginger(Dry),Other,FAQ,19/05/2025,"3,000","4,000","3,500",35.00
Punjab,Tarntaran,Patti,Peas Wet,Other,FAQ,19/05/2025,"4,000","5,000","4,500",45.00
Punjab,Tarntaran,Patti,Pumpkin,Other,FAQ,19/05/2025,400,500,450,4.50
Rajasthan,Beawar,Beawar,Barley (Jau),Other,FAQ,19/05/2025,"2,300","2,350","2,325",23.25
Rajasthan,Beawar,Beawar,Mustard,Other,FAQ,19/05/2025,"5,600","5,900","5,750",57.50
Rajasthan,Ganganagar,Sriganganagar (F&V;),Capsicum,Other,FAQ,19/05/2025,"1,300","1,700","1,500",15.00
Rajasthan,Ganganagar,Sriganganagar (F&V;),Chikoos(Sapota),Other,Medium,19/05/2025,"2,800","3,200","3,000",30.00
Rajasthan,Ganganagar,Sriganganagar (F&V;),Papaya,Other,Medium,19/05/2025,"2,300","2,700","2,500",25.00
Rajasthan,Ganganagar,Sriganganagar (F&V;),Potato,Other,FAQ,19/05/2025,700,900,800,8.00
Rajasthan,Ganganagar,Sriganganagar (F&V;),Pumpkin,Other,FAQ,19/05/2025,800,"1,000",900,9.00
Rajasthan,Ganganagar,Sriganganagar (F&V;),Tomato,Other,FAQ,19/05/2025,900,"1,300","1,100",11.00
Rajasthan,Ganganagar,Sriganganagar (F&V;),Water Melon,Other,Medium,19/05/2025,900,"1,300","1,100",11.00
Rajasthan,Ganganagar,Suratgarh,Barley (Jau),Other,FAQ,19/05/2025,"2,130","2,150","2,148",21.48
Rajasthan,Ganganagar,Suratgarh,Bengal Gram(Gram)(Whole),Bengal Gram (Split),FAQ,19/05/2025,"5,475","5,511","5,495",54.95
Rajasthan,Ganganagar,Suratgarh,Tomato,Deshi,FAQ,19/05/2025,500,900,750,7.50
Rajasthan,Hanumangarh,Goluwala,Onion,1st Sort,FAQ,19/05/2025,"1,000","1,100","1,100",11.00
Rajasthan,Hanumangarh,Goluwala,Potato,(Red Nanital),FAQ,19/05/2025,"1,000","1,100","1,100",11.00
Rajasthan,Hanumangarh,Sangriya,Potato,Potato,FAQ,19/05/2025,500,"1,600","1,200",12.00
Rajasthan,Jaipur,Jaipur (F&V;),Cauliflower,African Sarson,FAQ,19/05/2025,"2,500","3,000","2,750",27.50
Rajasthan,Jaipur,Jaipur (F&V;),Chikoos(Sapota),Other,Medium,19/05/2025,"1,000","4,000","2,500",25.00
Rajasthan,Jaipur,Jaipur (F&V;),Green Chilli,Green Chilly,FAQ,19/05/2025,"1,000","2,000","1,500",15.00
Rajasthan,Jaipur,Jaipur (F&V;),Pomegranate,Other,Medium,19/05/2025,"5,000","10,000","7,500",75.00
Rajasthan,Jaipur,Jaipur (F&V;),Pumpkin,Other,FAQ,19/05/2025,400,500,450,4.50
Rajasthan,Jaipur,Jaipur (F&V;),Water Melon,Other,Medium,19/05/2025,500,800,650,6.50
Rajasthan,Jaipur Rural,Bassi,Bengal Gram(Gram)(Whole),999,Non-FAQ,19/05/2025,"5,065","5,350","5,207",52.07
Rajasthan,Jaipur Rural,Bassi,Guar Seed(Cluster Beans Seed),Other,FAQ,19/05/2025,"4,625","4,765","4,695",46.95
Rajasthan,Jodhpur,Jodhpur (Grain),Bajra(Pearl Millet/Cumbu),Other,FAQ,19/05/2025,"2,400","3,000","2,700",27.00
Rajasthan,Kota,Kota,Lentil (Masur)(Whole),Other,Non-FAQ,19/05/2025,"5,671","5,671","5,671",56.71
Rajasthan,Sanchore,Sanchore,Tomato,Other,FAQ,19/05/2025,"1,500","2,000","1,800",18.00
Telangana,Adilabad,Adilabad,Cotton,Cotton (Unginned),FAQ,19/05/2025,"6,500","7,450","6,800",68.00
Telangana,Hyderabad,Mahboob Manison,Cauliflower,African Sarson,FAQ,19/05/2025,"2,500","3,000","2,750",27.50
Telangana,Hyderabad,Mahboob Manison,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,000","1,500","1,250",12.50
Telangana,Hyderabad,Mahboob Manison,Dry Chillies,2nd Sort,FAQ,19/05/2025,"4,000","8,000","7,000",70.00
Telangana,Hyderabad,Mahboob Manison,Potato,(Red Nanital),FAQ,19/05/2025,"2,300","2,300","2,300",23.00
Telangana,Karimnagar,Husnabad,Paddy(Dhan)(Common),MTU-1010,Non-FAQ,19/05/2025,"2,300","2,320","2,300",23.00
Telangana,Karimnagar,Huzzurabad,Paddy(Dhan)(Common),MTU-1010,FAQ,19/05/2025,"2,320","2,320","2,320",23.20
Telangana,Khammam,Wyra,Paddy(Dhan)(Common),Swarna Masuri (New),FAQ,19/05/2025,"2,280","2,320","2,300",23.00
Telangana,Mahbubnagar,Kollapur,Mango,Other,Large,19/05/2025,"1,400","1,400","1,400",14.00
Telangana,Medak,Gajwel,Maize,Deshi Red,FAQ,19/05/2025,"2,000","2,200","2,100",21.00
Telangana,Nalgonda,Bhongir,Paddy(Dhan)(Common),1001,FAQ,19/05/2025,"2,300","2,300","2,300",23.00
Telangana,Nalgonda,Devarakonda,Paddy(Dhan)(Common),MTU-1010,Non-FAQ,19/05/2025,"2,300","2,300","2,300",23.00
Telangana,Nalgonda,Devarkonda(Dindi),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,19/05/2025,"2,300","2,300","2,300",23.00
Telangana,Nalgonda,Kodad,Paddy(Dhan)(Common),B P T,FAQ,19/05/2025,"2,300","2,300","2,300",23.00
Telangana,Nalgonda,Miryalaguda,Paddy(Dhan)(Common),MTU-1010,FAQ,19/05/2025,"2,320","2,320","2,320",23.20
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Beetroot,Beetroot,FAQ,19/05/2025,"1,700","1,700","1,700",17.00
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Cabbage,Cabbage,FAQ,19/05/2025,900,900,900,9.00
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Cluster beans,Cluster Beans,FAQ,19/05/2025,"3,500","3,500","3,500",35.00
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Snakeguard,Other,FAQ,19/05/2025,"1,800","1,800","1,800",18.00
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,"3,500","3,500","3,500",35.00
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Carrot,Carrot,FAQ,19/05/2025,"2,800","2,800","2,800",28.00
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cauliflower,African Sarson,FAQ,19/05/2025,"2,300","2,300","2,300",23.00
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Potato,(Red Nanital),FAQ,19/05/2025,"2,500","2,500","2,500",25.00
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Yam (Ratalu),Other,FAQ,19/05/2025,"6,500","6,500","6,500",65.00
Telangana,Warangal,Warangal,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,"2,000","2,500","2,250",22.50
Telangana,Warangal,Warangal,Potato,Potato,FAQ,19/05/2025,"2,500","3,000","2,750",27.50
Tripura,Dhalai,Kulai,Papaya (Raw),Other,FAQ,19/05/2025,"1,500","2,000","1,800",18.00
Tripura,Dhalai,Kulai,Pointed gourd (Parval),Other,FAQ,19/05/2025,"7,600","8,000","7,800",78.00
Tripura,Gomati,Nutanbazar,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"5,850","6,000","5,950",59.50
Tripura,Gomati,Nutanbazar,Rice,Masuri,FAQ,19/05/2025,"3,750","4,000","3,850",38.50
Tripura,Gomati,Nutanbazar,Tomato,Hybrid,FAQ,19/05/2025,"9,850","10,000","9,950",99.50
Tripura,Khowai,Teliamura,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,"1,500","1,700","1,600",16.00
Tripura,Khowai,Teliamura,Green Chilli,Green Chilly,FAQ,19/05/2025,"3,000","3,200","3,100",31.00
Tripura,North Tripura,Dasda,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,"3,500","4,000","3,750",37.50
Tripura,South District,Barpathari,Potato,Jalander,FAQ,19/05/2025,"2,000","2,200","2,100",21.00
Tripura,South District,Barpathari,Rice,Masuri,FAQ,19/05/2025,"4,100","4,300","4,200",42.00
Tripura,South District,Barpathari,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,"5,900","6,100","6,000",60.00
Uttar Pradesh,Agra,Fatehabad,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,700,900,900,9.00
Uttar Pradesh,Agra,Fatehabad,Green Chilli,Green Chilly,FAQ,19/05/2025,"1,200","1,400","1,400",14.00
Uttar Pradesh,Aligarh,Charra,Brinjal,Brinjal,FAQ,19/05/2025,"1,200","1,400","1,300",13.00
Uttar Pradesh,Aligarh,Charra,Green Chilli,Green Chilly,FAQ,19/05/2025,"1,800","2,000","1,900",19.00
Uttar Pradesh,Aligarh,Charra,Potato,Desi,FAQ,19/05/2025,"1,000","1,200","1,100",11.00
Uttar Pradesh,Amethi,Sultanpur,Capsicum,Capsicum,FAQ,19/05/2025,"2,680","2,715","2,700",27.00
Uttar Pradesh,Amethi,Sultanpur,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,845,880,860,8.60
Uttar Pradesh,Amethi,Sultanpur,Onion,Red,FAQ,19/05/2025,"1,250","1,285","1,270",12.70
Uttar Pradesh,Amethi,Sultanpur,Onion,Red,Non-FAQ,19/05/2025,"1,070","1,095","1,085",10.85
Uttar Pradesh,Amethi,Sultanpur,Tomato,Deshi,FAQ,19/05/2025,790,835,815,8.15
Uttar Pradesh,Amroha,Amroha,Apple,Delicious,Medium,19/05/2025,"9,800","10,050","9,950",99.50
Uttar Pradesh,Amroha,Amroha,Banana - Green,Banana - Green,FAQ,19/05/2025,"1,800","1,950","1,870",18.70
Uttar Pradesh,Amroha,Amroha,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"1,540","1,650","1,600",16.00
Uttar Pradesh,Amroha,Amroha,Mousambi(Sweet Lime),Mousambi,Medium,19/05/2025,"3,300","3,400","3,350",33.50
Uttar Pradesh,Amroha,Amroha,Papaya,Papaya,Medium,19/05/2025,"2,800","2,950","2,880",28.80
Uttar Pradesh,Amroha,Dhanaura,Apple,Delicious,Medium,19/05/2025,"3,000","3,500","3,200",32.00
Uttar Pradesh,Amroha,Dhanaura,Green Chilli,Green Chilly,FAQ,19/05/2025,"1,200","1,500","1,400",14.00
Uttar Pradesh,Amroha,Dhanaura,Potato,Desi,Non-FAQ,19/05/2025,600,800,700,7.00
Uttar Pradesh,Badaun,Badayoun,Cabbage,Cabbage,FAQ,19/05/2025,"1,140","1,230","1,180",11.80
Uttar Pradesh,Badaun,Badayoun,Capsicum,Capsicum,FAQ,19/05/2025,"2,770","2,890","2,820",28.20
Uttar Pradesh,Badaun,Badayoun,Paddy(Dhan)(Common),Sarvati,FAQ,19/05/2025,"2,060","2,150","2,100",21.00
Uttar Pradesh,Badaun,Badayoun,Raddish,Raddish,FAQ,19/05/2025,"1,370","1,500","1,420",14.20
Uttar Pradesh,Badaun,Badayoun,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,"1,670","1,800","1,730",17.30
Uttar Pradesh,Badaun,Badayoun,Tomato,Deshi,Non-FAQ,19/05/2025,660,750,700,7.00
Uttar Pradesh,Badaun,Ujhani,Onion,Red,FAQ,19/05/2025,"1,200","1,260","1,240",12.40
Uttar Pradesh,Badaun,Ujhani,Onion,Red,Non-FAQ,19/05/2025,"1,100","1,150","1,120",11.20
Uttar Pradesh,Badaun,Ujhani,Potato,Local,FAQ,19/05/2025,"1,100","1,150","1,125",11.25
Uttar Pradesh,Bahraich,Naanpara,Mango,Dusheri,Medium,19/05/2025,"3,000","3,200","3,100",31.00
Uttar Pradesh,Bahraich,Naanpara,Water Melon,Water Melon,Medium,19/05/2025,"1,500","1,600","1,550",15.50
Uttar Pradesh,Bahraich,Naanpara,Wheat,Dara,Non-FAQ,19/05/2025,"2,400","2,500","2,450",24.50
Uttar Pradesh,Ballia,Rasda,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,"1,000","1,125","1,060",10.60
Uttar Pradesh,Ballia,Rasda,Ginger(Green),Green Ginger,FAQ,19/05/2025,"3,720","3,825","3,780",37.80
Uttar Pradesh,Ballia,Rasda,Masur Dal,Kala Masoor New,FAQ,19/05/2025,"7,675","7,810","7,740",77.40
Uttar Pradesh,Ballia,Rasda,Onion,Red,FAQ,19/05/2025,"1,080","1,225","1,150",11.50
Uttar Pradesh,Ballia,Rasda,Potato,Desi,FAQ,19/05/2025,"1,110","1,225","1,180",11.80
Uttar Pradesh,Ballia,Rasda,Wheat,Dara,FAQ,19/05/2025,"2,375","2,500","2,450",24.50
Uttar Pradesh,Balrampur,Balrampur,Green Chilli,Green Chilly,FAQ,19/05/2025,"2,250","2,470","2,360",23.60
Uttar Pradesh,Balrampur,Balrampur,Onion,Red,FAQ,19/05/2025,"1,140","1,350","1,245",12.45
Uttar Pradesh,Balrampur,Balrampur,Potato,Desi,FAQ,19/05/2025,"1,160","1,385","1,280",12.80
Uttar Pradesh,Balrampur,Panchpedwa,Paddy(Dhan)(Common),Paddy,FAQ,19/05/2025,"2,300","2,500","2,400",24.00
Uttar Pradesh,Balrampur,Panchpedwa,Potato,Potato,FAQ,19/05/2025,"1,200","1,600","1,400",14.00
Uttar Pradesh,Balrampur,Panchpedwa,Tomato,Tomato,FAQ,19/05/2025,"1,500","1,900","1,700",17.00
Uttar Pradesh,Balrampur,Tulsipur,Onion,Red,FAQ,19/05/2025,"1,200","1,280","1,240",12.40
Uttar Pradesh,Bareilly,Anwala,Brinjal,Brinjal,FAQ,19/05/2025,500,700,600,6.00
Uttar Pradesh,Bareilly,Anwala,Potato,Desi,FAQ,19/05/2025,800,"1,000",900,9.00
Uttar Pradesh,Bijnor,Kiratpur,Gur(Jaggery),Red,FAQ,19/05/2025,"3,600","3,700","3,650",36.50
Uttar Pradesh,Bijnor,Kiratpur,Tomato,Tomato,Non-FAQ,19/05/2025,700,800,750,7.50
Uttar Pradesh,Bulandshahar,Divai,Potato,F.A.Q.,FAQ,19/05/2025,800,"1,000",900,9.00
Uttar Pradesh,Bulandshahar,Gulavati,Brinjal,Other,FAQ,19/05/2025,700,900,800,8.00
Uttar Pradesh,Bulandshahar,Gulavati,Green Chilli,Green Chilly,FAQ,19/05/2025,"1,500","1,700","1,600",16.00
Uttar Pradesh,Bulandshahar,Gulavati,Potato,Desi,FAQ,19/05/2025,900,"1,100","1,000",10.00
Uttar Pradesh,Etah,Aliganj,Maize,Hybrid,FAQ,19/05/2025,"2,250","2,270","2,265",22.65
Uttar Pradesh,Etah,Aliganj,Wheat,Dara,FAQ,19/05/2025,"2,450","2,460","2,455",24.55
